wrto_route,wrto_oper,wrto_seq_num,wrto_opr_shrt_desc,wrto_prod_unt_1
MBGA947,2080,2,D/A CURE,EA
MBGA947,2150,3,PLASMA,EA
MBGA947,2090,4,POST D/A Q,EA
MBGA947,2200,5,W/B,EA
MBGA947,2205,6,A41,EA
MBGA947,2209,7,BMP,EA
MBGA947,2210,8,3IP,EA
MBGA947,2130,9,S/A,EA
MBGA947,2140,10,TAPE CURE,EA
MBGA947,3150,11,PLASMA,EA
MBGA947,3200,12,W/B II,EA
MBGA947,3205,13,A42,EA
MBGA947,3209,14,BMP2,EA
MBGA947,3210,15,3IP-II,EA
MBGA947,2250,16,PLASMA,EA
MBGA947,2230,17,M/D QUEUE,EA
MBGA947,2300,18,M/D,EA
MBGA947,2320,19,T/M,EA
MBGA947,6000,20,WTC2,EA
MBGA947,2330,21,PMC,EA
MBGA947,2405,22,PLASMA,EA
MBGA947,2418,23,WTC,EA
MBGA947,2410,24,S/P,EA
MBGA947,2430,25,F/S,EA
MBGA947,2435,26,P/P,EA
MBGA947,2440,27,O/S,EA
MBGA947,2450,28,L/S,EA
MBGA947,2460,29,F/V,EA
MBGA947,2470,30,4IP,EA
MBGA947,2480,31,PACK,EA
MBGA947,2490,32,SHIP,EA
MBGA948,2070,1,D/A,EA
MBGA948,2130,2,S/A,EA
MBGA948,2140,3,TAPE CURE,EA
MBGA948,3130,4,D/A III,EA
MBGA948,3140,5,TAPE CURE3,EA
MBGA948,2150,6,PLASMA,EA
MBGA948,2090,7,POST D/A Q,EA
MBGA948,2200,8,W/B,EA
MBGA948,2205,9,A41,EA
MBGA948,2210,10,3IP,EA
MBGA948,2250,11,PLASMA,EA
MBGA948,2230,12,M/D QUEUE,EA
MBGA948,2300,13,M/D,EA
MBGA948,2320,14,T/M,EA
MBGA948,6000,15,WTC2,EA
MBGA948,2330,16,PMC,EA
MBGA948,2405,17,PLASMA,EA
MBGA948,2418,18,WTC,EA
MBGA948,2410,19,S/P,EA
MBGA948,2430,20,F/S,EA
MBGA948,2435,21,P/P,EA
MBGA948,2440,22,O/S,EA
MBGA948,2450,23,L/S,EA
MBGA948,2460,24,F/V,EA
MBGA948,2470,25,4IP,EA
MBGA948,2480,26,PACK,EA
MBGA948,2490,27,SHIP,EA
MCON112,2070,1,D/A,EA
MCON112,2080,2,D/A CURE,EA
MCON112,2150,3,PLASMA,EA
MCON112,2090,4,POST D/A Q,EA
MCON112,2200,5,W/B,EA
MCON112,2205,6,A41,EA
MCON112,2210,7,3IP,EA
MCON112,2130,8,S/A,EA
MCON112,2140,9,TAPE CURE,EA
MCON112,3150,10,PLASMA,EA
MCON112,3200,11,W/B II,EA
MCON112,3210,12,3IP-II,EA
MCON112,2230,13,M/D QUEUE,EA
MCON112,2250,14,PLASMA,EA
MCON112,2300,15,M/D,EA
MCON112,2330,16,PMC,EA
MCON112,2403,17,C/D,EA
MCON112,2410,18,S/P,EA
MCON112,2420,19,SP-I,EA
MCON112,2425,20,INK CURE,EA
MCON112,2320,21,T/M,EA
MCON112,2430,22,F/S,EA
MCON112,2460,23,F/V,EA
MCON112,2470,24,4IP,EA
MCON112,2480,25,PACK,EA
MCON112,2490,26,SHIP,EA
MCON15,2070,1,D/A,EA
MCON15,2080,2,D/A CURE,EA
MCON15,2150,3,PLASMA,EA
MCON15,2090,4,POST D/A Q,EA
MCON15,2200,5,W/B,EA
MCON15,2210,6,3IP,EA
MCON15,2230,7,M/D QUEUE,EA
MCON15,2300,8,M/D,EA
MCON15,2320,9,T/M,EA
MCON15,2330,10,PMC,EA
MCON15,2400,11,D/T,EA
MCON15,2410,12,S/P,EA
MCON15,2420,13,SP-I,EA
MCON15,2425,14,INK CURE,EA
MCON15,2430,15,F/S,EA
MCON15,2440,16,O/S,EA
MCON15,2450,17,L/S,EA
MCON15,2460,18,F/V,EA
MCON15,2470,19,4IP,EA
MCON15,2480,20,PACK,EA
MCON15,2490,21,SHIP,EA
MCON57,2070,1,D/A,EA
MCON57,2130,2,S/A,EA
MCON57,3130,3,D/A III,EA
MCON57,3140,4,TAPE CURE3,EA
MCON57,2150,5,PLASMA,EA
MCON57,2090,6,POST D/A Q,EA
MCON57,2200,7,W/B,EA
MCON57,2205,8,A41,EA
MCON57,2210,9,3IP,EA
MCON57,2230,10,M/D QUEUE,EA
MCON57,2250,11,PLASMA,EA
MCON57,2300,12,M/D,EA
MCON57,2310,13,B/M,EA
MCON57,2330,14,PMC,EA
MCON57,2415,15,IR,EA
MCON57,2400,16,D/T,EA
MCON57,2410,17,S/P,EA
MCON57,2420,18,SP-I,EA
MCON57,2425,19,INK CURE,EA
MCON57,2430,20,F/S,EA
MCON57,2440,21,O/S,EA
MCON57,2450,22,L/S,EA
MCON57,2460,23,F/V,EA
MCON57,2470,24,4IP,EA
MCON57,2480,25,PACK,EA
MCON57,2490,26,SHIP,EA
MCON63,2070,1,D/A,EA
MCON63,2130,2,S/A,EA
MCON63,2140,3,TAPE CURE,EA
MCON63,2150,4,PLASMA,EA
MCON63,2090,5,POST D/A Q,EA
MCON63,2200,6,W/B,EA
MCON63,2205,7,A41,EA
MCON63,2210,8,3IP,EA
MCON63,2230,9,M/D QUEUE,EA
MCON63,2250,10,PLASMA,EA
MCON63,2300,11,M/D,EA
MCON63,2320,12,T/M,EA
MCON63,2330,13,PMC,EA
MCON63,2400,14,D/T,EA
MCON63,2410,15,S/P,EA
MCON63,2420,16,SP-I,EA
MCON63,2425,17,INK CURE,EA
MCON63,2430,18,F/S,EA
MCON63,2440,19,O/S,EA
MCON63,2450,20,L/S,EA
MCON63,2460,21,F/V,EA
MCON63,2470,22,4IP,EA
MCON63,2480,23,PACK,EA
MCON63,2490,24,SHIP,EA
MCON66,2070,1,D/A,EA
MCON66,2130,2,S/A,EA
MCON66,2080,3,D/A CURE,EA
MCON66,2150,4,PLASMA,EA
MCON66,2090,5,POST D/A Q,EA
MCON66,2200,6,W/B,EA
MCON66,2205,7,A41,EA
MCON66,2210,8,3IP,EA
MCON66,3130,9,D/A III,EA
MCON66,3150,10,PLASMA,EA
MCON66,3200,11,W/B II,EA
MCON66,3205,12,A42,EA
MCON66,3210,13,3IP-II,EA
MCON66,2230,14,M/D QUEUE,EA
MCON66,2250,15,PLASMA,EA
MCON66,2300,16,M/D,EA
MCON66,2320,17,T/M,EA
MCON66,2330,18,PMC,EA
MCON66,2400,19,D/T,EA
MCON66,2410,20,S/P,EA
MCON66,2420,21,SP-I,EA
MCON66,2425,22,INK CURE,EA
MCON66,2430,23,F/S,EA
MCON66,2440,24,O/S,EA
MCON66,2450,25,L/S,EA
MCON66,2460,26,F/V,EA
MCON66,2470,27,4IP,EA
MCON66,2480,28,PACK,EA
MCON66,2490,29,SHIP,EA
MCON68,2070,1,D/A,EA
MCON68,2080,2,D/A CURE,EA
MCON68,2130,3,S/A,EA
MCON68,2140,4,TAPE CURE,EA
MCON68,2150,5,PLASMA,EA
MCON68,2090,6,POST D/A Q,EA
MCON68,2200,7,W/B,EA
MCON68,2210,8,3IP,EA
MCON68,2250,9,PLASMA,EA
MCON68,2230,10,M/D QUEUE,EA
MCON68,2300,11,M/D,EA
MCON68,2330,12,PMC,EA
MCON68,2400,13,D/T,EA
MCON68,2410,14,S/P,EA
MCON68,2420,15,SP-I,EA
MCON68,2430,16,F/S,EA
MCON68,2440,17,O/S,EA
MCON68,2450,18,L/S,EA
MCON68,2460,19,F/V,EA
MCON68,2470,20,4IP,EA
MCON68,2480,21,PACK,EA
MCON68,2490,22,SHIP,EA
MCON69,2070,1,D/A,EA
MCON69,2080,2,D/A CURE,EA
MCON69,2130,3,S/A,EA
MCON69,2140,4,TAPE CURE,EA
MCON69,2150,5,PLASMA,EA
MCON69,2090,6,POST D/A Q,EA
MCON69,2200,7,W/B,EA
MCON69,2210,8,3IP,EA
MCON69,3130,9,D/A III,EA
MCON69,3140,10,TAPE CURE3,EA
MCON69,2230,11,M/D QUEUE,EA
MCON69,2250,12,PLASMA,EA
MCON69,2300,13,M/D,EA
MCON69,2320,14,T/M,EA
MCON69,2330,15,PMC,EA
MCON69,2400,16,D/T,EA
MCON69,2410,17,S/P,EA
MCON69,2420,18,SP-I,EA
MCON69,2425,19,INK CURE,EA
MCON69,2430,20,F/S,EA
MCON69,2440,21,O/S,EA
MCON69,2450,22,L/S,EA
MCON69,2460,23,F/V,EA
MCON69,2470,24,4IP,EA
MCON69,2480,25,PACK,EA
MCON69,2490,26,SHIP,EA
MCON75,2070,1,D/A,EA
MCON75,2080,2,D/A CURE,EA
MCON75,2150,3,PLASMA,EA
MCON75,2090,4,POST D/A Q,EA
MCON75,2200,5,W/B,EA
MCON75,2205,6,A41,EA
MCON75,2210,7,3IP,EA
MCON75,2130,8,S/A,EA
MCON75,2140,9,TAPE CURE,EA
MCON75,3150,10,PLASMA,EA
MCON75,3200,11,W/B II,EA
MCON75,3205,12,A42,EA
MCON75,3210,13,3IP-II,EA
MCON75,2230,14,M/D QUEUE,EA
MCON75,2250,15,PLASMA,EA
MCON75,2300,16,M/D,EA
MCON75,2330,17,PMC,EA
MCON75,2400,18,D/T,EA
MCON75,2410,19,S/P,EA
MCON75,2420,20,SP-I,EA
MCON75,2425,21,INK CURE,EA
MCON75,2430,22,F/S,EA
MCON75,2440,23,O/S,EA
MCON75,2450,24,L/S,EA
MCON75,2460,25,F/V,EA
MCON75,2470,26,4IP,EA
MCON75,2480,27,PACK,EA
MCON75,2490,28,SHIP,EA
MQFNS020,2070,1,D/A,EA
MQFNS020,2080,2,D/A CURE,EA
MQFNS020,2130,3,S/A,EA
MQFNS020,2140,4,TAPE CURE,EA
MQFNS020,2150,5,PLASMA,EA
MQFNS020,2090,6,POST D/A Q,EA
MQFNS020,2200,7,W/B,EA
MQFNS020,2209,8,BMP,EA
MQFNS020,2210,9,3IP,EA
MQFNS020,3130,10,D/A III,EA
MQFNS020,3140,11,TAPE CURE3,EA
MQFNS020,2230,12,M/D QUEUE,EA
MQFNS020,2251,13,PLASMA,EA
MQFNS020,2260,14,PMT,EA
MQFNS020,2300,15,M/D,EA
MQFNS020,2302,16,DF,EA
MQFNS020,2330,17,PMC,EA
MQFNS020,2403,18,C/D,EA
MQFNS020,2410,19,S/P,EA
MQFNS020,2420,20,SP-I,EA
MQFNS020,2425,21,INK CURE,EA
MQFNS020,2320,22,T/M,EA
MQFNS020,2430,23,F/S,EA
MQFNS020,2435,24,P/P,EA
MQFNS020,2450,25,L/S,EA
MQFNS020,2460,26,F/V,EA
MQFNS020,2470,27,4IP,EA
MQFNS020,2480,28,PACK,EA
MQFNS020,2490,29,SHIP,EA
MQFNS040,2070,1,D/A,EA
MQFNS040,2130,2,S/A,EA
MQFNS040,2080,3,D/A CURE,EA
MQFNS040,2150,4,PLASMA,EA
MQFNS040,2090,5,POST D/A Q,EA
MQFNS040,2200,6,W/B,EA
MQFNS040,2209,7,BMP,EA
MQFNS040,2210,8,3IP,EA
MQFNS040,2230,9,M/D QUEUE,EA
MQFNS040,2251,10,PLASMA,EA
MQFNS040,2260,11,PMT,EA
MQFNS040,2300,12,M/D,EA
MQFNS040,2302,13,DF,EA
MQFNS040,2330,14,PMC,EA
MQFNS040,6008,15,SLB,EA
MQFNS040,2403,16,C/D,EA
MQFNS040,2410,17,S/P,EA
MQFNS040,2420,18,SP-I,EA
MQFNS040,2425,19,INK CURE,EA
MQFNS040,2320,20,T/M,EA
MQFNS040,2430,21,F/S,EA
MQFNS040,2435,22,P/P,EA
MQFNS040,2460,23,F/V,EA
MQFNS040,2470,24,4IP,EA
MQFNS040,2480,25,PACK,EA
MQFNS040,2490,26,SHIP,EA
MQFNS043,2070,1,D/A,EA
MQFNS043,2080,2,D/A CURE,EA
MQFNS043,2150,3,PLASMA,EA
MQFNS043,2090,4,POST D/A Q,EA
MQFNS043,2200,5,W/B,EA
MQFNS043,2209,6,BMP,EA
MQFNS043,2210,7,3IP,EA
MQFNS043,2130,8,S/A,EA
MQFNS043,2140,9,TAPE CURE,EA
MQFNS043,3150,10,PLASMA,EA
MQFNS043,3200,11,W/B II,EA
MQFNS043,3210,12,3IP-II,EA
MQFNS043,2230,13,M/D QUEUE,EA
MQFNS043,2251,14,PLASMA,EA
MQFNS043,2260,15,PMT,EA
MQFNS043,2300,16,M/D,EA
MQFNS043,2302,17,DF,EA
MQFNS043,2330,18,PMC,EA
MQFNS043,6008,19,SLB,EA
MQFNS043,2403,20,C/D,EA
MQFNS043,2410,21,S/P,EA
MQFNS043,2420,22,SP-I,EA
MQFNS043,2425,23,INK CURE,EA
MQFNS043,2320,24,T/M,EA
MQFNS043,2430,25,F/S,EA
MQFNS043,2435,26,P/P,EA
MQFNS043,2460,27,F/V,EA
MQFNS043,2470,28,4IP,EA
MQFNS043,2480,29,PACK,EA
MQFNS043,2490,30,SHIP,EA
MQFNS047,2070,1,D/A,EA
MQFNS047,2130,2,S/A,EA
MQFNS047,2080,3,D/A CURE,EA
MQFNS047,2150,4,PLASMA,EA
MQFNS047,2090,5,POST D/A Q,EA
MQFNS047,2200,6,W/B,EA
MQFNS047,2205,7,A41,EA
MQFNS047,2210,8,3IP,EA
MQFNS047,2230,9,M/D QUEUE,EA
MQFNS047,2251,10,PLASMA,EA
MQFNS047,2260,11,PMT,EA
MQFNS047,2300,12,M/D,EA
MQFNS047,2302,13,DF,EA
MQFNS047,2330,14,PMC,EA
MQFNS047,6008,15,SLB,EA
MQFNS047,2403,16,C/D,EA
MQFNS047,2410,17,S/P,EA
MQFNS047,2420,18,SP-I,EA
MQFNS047,2425,19,INK CURE,EA
MQFNS047,2320,20,T/M,EA
MQFNS047,2430,21,F/S,EA
MQFNS047,2435,22,P/P,EA
MQFNS047,2440,23,O/S,EA
MQFNS047,2460,24,F/V,EA
MQFNS047,2470,25,4IP,EA
MQFNS047,2472,26,PKC,EA
MQFNS047,2480,27,PACK,EA
MQFNS047,2490,28,SHIP,EA
PACK114,2478,1,LAB,EA
PACK114,2480,2,PACK,EA
PACK114,2490,3,SHIP,EA
PACK17,3710,1,DFT,EA
PACK17,3720,2,DTR,EA
PACK17,2480,3,PACK,EA
PACK17,2490,4,SHIP,EA
PACK171,3720,1,DTR,EA
PACK171,2480,2,PACK,EA
PACK171,2490,3,SHIP,EA
PACK4,2450,1,L/S,EA
PACK4,2460,2,F/V,EA
PACK4,2470,3,4IP,EA
PACK4,2480,4,PACK,EA
PACK4,2490,5,SHIP,EA
QFNS139,2320,1,T/M,EA
QFNS139,2430,2,F/S,EA
QFNS139,2435,3,P/P,EA
QFNS139,2472,4,PKC,EA
QFNS139,3710,5,DFT,EA
QFNS139,3720,6,DTR,EA
QFNS139,2480,7,PACK,EA
QFNS139,2490,8,SHIP,EA
QFNS182,2000,1,IQC,PCS
QFNS182,2003,2,TPM,PCS
QFNS182,2005,3,TAPING,PCS
QFNS182,2010,4,LAPPING,PCS
QFNS182,2020,5,A21 QUEUE,PCS
QFNS182,2030,6,W/M,PCS
QFNS182,2040,7,D/S,PCS
QFNS182,2050,8,A31,EA
QFNS182,2060,9,2IP,EA
QFNS182,2070,10,D/A,EA
QFNS182,2080,11,D/A CURE,EA
QFNS182,2150,12,PLASMA,EA
QFNS182,2090,13,POST D/A Q,EA
QFNS182,2200,14,W/B,EA
QFNS182,2209,15,BMP,EA
QFNS182,2210,16,3IP,EA
QFNS182,2230,17,M/D QUEUE,EA
QFNS182,2251,18,PLASMA,EA
QFNS182,2260,19,PMT,EA
QFNS182,2300,20,M/D,EA
QFNS182,2302,21,DF,EA
QFNS182,2330,22,PMC,EA
QFNS182,6008,23,SLB,EA
QFNS182,2403,24,C/D,EA
QFNS182,2410,25,S/P,EA
QFNS182,2420,26,SP-I,EA
QFNS182,2470,27,4IP,EA
QFNS182,2425,28,INK CURE,EA
QFNS182,2320,29,T/M,EA
QFNS182,2430,30,F/S,EA
QFNS182,2435,31,P/P,EA
QFNS182,2472,32,PKC,EA
QFNS182,2480,33,PACK,EA
QFNS182,2490,34,SHIP,EA
QFNS205,2000,1,IQC,PCS
QFNS205,2003,2,TPM,PCS
QFNS205,2005,3,TAPING,PCS
QFNS205,2010,4,LAPPING,PCS
QFNS205,2020,5,A21 QUEUE,PCS
QFNS205,2030,6,W/M,PCS
QFNS205,2040,7,D/S,PCS
QFNS205,2050,8,A31,EA
QFNS205,2060,9,2IP,EA
QFNS205,2070,10,D/A,EA
QFNS205,2080,11,D/A CURE,EA
QFNS205,2150,12,PLASMA,EA
QFNS205,2090,13,POST D/A Q,EA
QFNS205,2200,14,W/B,EA
QFNS205,2209,15,BMP,EA
QFNS205,2210,16,3IP,EA
QFNS205,2230,17,M/D QUEUE,EA
QFNS205,2251,18,PLASMA,EA
QFNS205,2260,19,PMT,EA
QFNS205,2300,20,M/D,EA
QFNS205,2302,21,DF,EA
QFNS205,2330,22,PMC,EA
QFNS205,2403,23,C/D,EA
QFNS205,2410,24,S/P,EA
QFNS205,2420,25,SP-I,EA
QFNS205,2425,26,INK CURE,EA
QFNS205,2320,27,T/M,EA
QFNS205,2430,28,F/S,EA
QFNS205,2435,29,P/P,EA
QFNS205,2460,30,F/V,EA
QFNS205,2470,31,4IP,EA
QFNS205,2480,32,PACK,EA
QFNS205,2490,33,SHIP,EA
QFNS220,2000,1,IQC,PCS
QFNS220,2003,2,TPM,PCS
QFNS220,2005,3,TAPING,PCS
QFNS220,2010,4,LAPPING,PCS
QFNS220,2020,5,A21 QUEUE,PCS
QFNS220,2030,6,W/M,PCS
QFNS220,2040,7,D/S,PCS
QFNS220,2050,8,A31,EA
QFNS220,2060,9,2IP,EA
QFNS220,2070,10,D/A,EA
QFNS220,2080,11,D/A CURE,EA
QFNS220,2150,12,PLASMA,EA
QFNS220,2090,13,POST D/A Q,EA
QFNS220,2200,14,W/B,EA
QFNS220,2205,15,A41,EA
QFNS220,2209,16,BMP,EA
QFNS220,2210,17,3IP,EA
QFNS220,2230,18,M/D QUEUE,EA
QFNS220,2251,19,PLASMA,EA
QFNS220,2260,20,PMT,EA
QFNS220,2300,21,M/D,EA
QFNS220,2302,22,DF,EA
QFNS220,2330,23,PMC,EA
QFNS220,6008,24,SLB,EA
QFNS220,2403,25,C/D,EA
QFNS220,2410,26,S/P,EA
QFNS220,2420,27,SP-I,EA
QFNS220,2425,28,INK CURE,EA
QFNS220,2320,29,T/M,EA
QFNS220,2430,30,F/S,EA
QFNS220,2435,31,P/P,EA
QFNS220,2450,32,L/S,EA
QFNS220,2460,33,F/V,EA
QFNS220,2470,34,4IP,EA
QFNS220,2480,35,PACK,EA
QFNS220,2490,36,SHIP,EA
QFNS224,2000,1,IQC,PCS
QFNS224,2003,2,TPM,PCS
QFNS224,2005,3,TAPING,PCS
QFNS224,2010,4,LAPPING,PCS
QFNS224,2020,5,A21 QUEUE,PCS
QFNS224,2030,6,W/M,PCS
QFNS224,2040,7,D/S,PCS
QFNS224,2050,8,A31,EA
QFNS224,2060,9,2IP,EA
QFNS224,2070,10,D/A,EA
QFNS224,2080,11,D/A CURE,EA
QFNS224,2150,12,PLASMA,EA
QFNS224,2090,13,POST D/A Q,EA
QFNS224,2200,14,W/B,EA
QFNS224,2205,15,A41,EA
QFNS224,2210,16,3IP,EA
QFNS224,2230,17,M/D QUEUE,EA
QFNS224,2251,18,PLASMA,EA
QFNS224,2260,19,PMT,EA
QFNS224,2300,20,M/D,EA
QFNS224,2302,21,DF,EA
QFNS224,2330,22,PMC,EA
QFNS224,6008,23,SLB,EA
QFNS224,2403,24,C/D,EA
QFNS224,2410,25,S/P,EA
QFNS224,2420,26,SP-I,EA
QFNS224,2425,27,INK CURE,EA
QFNS224,2320,28,T/M,EA
QFNS224,2430,29,F/S,EA
QFNS224,2435,30,P/P,EA
QFNS224,2450,31,L/S,EA
QFNS224,2460,32,F/V,EA
QFNS224,2470,33,4IP,EA
QFNS224,2480,34,PACK,EA
QFNS224,2490,35,SHIP,EA
QFNS235,2000,1,IQC,PCS
QFNS235,2003,2,TPM,PCS
QFNS235,2005,3,TAPING,PCS
QFNS235,2010,4,LAPPING,PCS
QFNS235,2020,5,A21 QUEUE,PCS
QFNS235,2030,6,W/M,PCS
QFNS235,2040,7,D/S,PCS
QFNS235,2050,8,A31,EA
QFNS235,2060,9,2IP,EA
QFNS235,2070,10,D/A,EA
QFNS235,2080,11,D/A CURE,EA
QFNS235,2150,12,PLASMA,EA
QFNS235,2090,13,POST D/A Q,EA
QFNS235,2200,14,W/B,EA
QFNS235,2210,15,3IP,EA
QFNS235,2230,16,M/D QUEUE,EA
QFNS235,2251,17,PLASMA,EA
QFNS235,2260,18,PMT,EA
QFNS235,2300,19,M/D,EA
QFNS235,2302,20,DF,EA
QFNS235,2330,21,PMC,EA
QFNS235,6008,22,SLB,EA
QFNS235,2403,23,C/D,EA
QFNS235,2410,24,S/P,EA
QFNS235,2420,25,SP-I,EA
QFNS235,2425,26,INK CURE,EA
QFNS235,2320,27,T/M,EA
QFNS235,2430,28,F/S,EA
QFNS235,2435,29,P/P,EA
QFNS235,2460,30,F/V,EA
QFNS235,2470,31,4IP,EA
QFNS235,2480,32,PACK,EA
QFNS235,2490,33,SHIP,EA
QFNS243,2000,1,IQC,PCS
QFNS243,2003,2,TPM,PCS
QFNS243,2005,3,TAPING,PCS
QFNS243,2010,4,LAPPING,PCS
QFNS243,2020,5,A21 QUEUE,PCS
QFNS243,2030,6,W/M,PCS
QFNS243,2040,7,D/S,PCS
QFNS243,2050,8,A31,EA
QFNS243,2060,9,2IP,EA
QFNS243,2070,10,D/A,EA
QFNS243,2080,11,D/A CURE,EA
QFNS243,2150,12,PLASMA,EA
QFNS243,2090,13,POST D/A Q,EA
QFNS243,2200,14,W/B,EA
QFNS243,2209,15,BMP,EA
QFNS243,2210,16,3IP,EA
QFNS243,2230,17,M/D QUEUE,EA
QFNS243,2251,18,PLASMA,EA
QFNS243,2260,19,PMT,EA
QFNS243,2300,20,M/D,EA
QFNS243,2302,21,DF,EA
QFNS243,2330,22,PMC,EA
QFNS243,6008,23,SLB,EA
QFNS243,2403,24,C/D,EA
QFNS243,2410,25,S/P,EA
QFNS243,2420,26,SP-I,EA
QFNS243,2470,27,4IP,EA
QFNS243,2320,28,T/M,EA
QFNS243,2430,29,F/S,EA
QFNS243,2435,30,P/P,EA
QFNS243,2472,31,PKC,EA
QFNS243,2480,32,PACK,EA
QFNS243,2490,33,SHIP,EA
QFNS288,2000,1,IQC,PCS
QFNS288,2003,2,TPM,PCS
QFNS288,2005,3,TAPING,PCS
QFNS288,2010,4,LAPPING,PCS
QFNS288,2020,5,A21 QUEUE,PCS
QFNS288,2030,6,W/M,PCS
QFNS288,2040,7,D/S,PCS
QFNS288,2050,8,A31,EA
QFNS288,2060,9,2IP,EA
QFNS288,2070,10,D/A,EA
QFNS288,2080,11,D/A CURE,EA
QFNS288,2150,12,PLASMA,EA
QFNS288,2090,13,POST D/A Q,EA
QFNS288,2200,14,W/B,EA
QFNS288,2205,15,A41,EA
QFNS288,2209,16,BMP,EA
QFNS288,2210,17,3IP,EA
QFNS288,2230,18,M/D QUEUE,EA
QFNS288,2251,19,PLASMA,EA
QFNS288,2260,20,PMT,EA
QFNS288,2300,21,M/D,EA
QFNS288,2302,22,DF,EA
QFNS288,2330,23,PMC,EA
QFNS288,6008,24,SLB,EA
QFNS288,2403,25,C/D,EA
QFNS288,2410,26,S/P,EA
QFNS288,2420,27,SP-I,EA
QFNS288,2470,28,4IP,EA
QFNS288,2425,29,INK CURE,EA
QFNS288,2320,30,T/M,EA
QFNS288,2430,31,F/S,EA
QFNS288,2435,32,P/P,EA
QFNS288,2472,33,PKC,EA
QFNS288,2480,34,PACK,EA
QFNS288,2490,35,SHIP,EA
QFNS329,2000,1,IQC,PCS
QFNS329,2003,2,TPM,PCS
QFNS329,2005,3,TAPING,PCS
QFNS329,2010,4,LAPPING,PCS
QFNS329,2020,5,A21 QUEUE,PCS
QFNS329,2030,6,W/M,PCS
QFNS329,2040,7,D/S,PCS
QFNS329,2050,8,A31,EA
QFNS329,2060,9,2IP,EA
QFNS329,2061,10,UV,EA
QFNS329,2070,11,D/A,EA
QFNS329,2080,12,D/A CURE,EA
QFNS329,2150,13,PLASMA,EA
QFNS329,2090,14,POST D/A Q,EA
QFNS329,2200,15,W/B,EA
QFNS329,2209,16,BMP,EA
QFNS329,2210,17,3IP,EA
QFNS329,2230,18,M/D QUEUE,EA
QFNS329,2260,19,PMT,EA
QFNS329,2300,20,M/D,EA
QFNS329,2330,21,PMC,EA
QFNS329,2304,22,DF2,EA
QFNS329,2403,23,C/D,EA
QFNS329,2420,24,SP-I,EA
QFNS329,2320,25,T/M,EA
QFNS329,2430,26,F/S,EA
QFNS329,2435,27,P/P,EA
QFNS329,2450,28,L/S,EA
QFNS329,2460,29,F/V,EA
QFNS329,2470,30,4IP,EA
QFNS329,2480,31,PACK,EA
QFNS329,2490,32,SHIP,EA
QFNS482,2000,1,IQC,PCS
QFNS482,2003,2,TPM,PCS
QFNS482,2005,3,TAPING,PCS
QFNS482,2010,4,LAPPING,PCS
QFNS482,2020,5,A21 QUEUE,PCS
QFNS482,2030,6,W/M,PCS
QFNS482,2040,7,D/S,PCS
QFNS482,2050,8,A31,EA
QFNS482,2060,9,2IP,EA
QFNS482,2070,10,D/A,EA
QFNS482,2080,11,D/A CURE,EA
QFNS482,2150,12,PLASMA,EA
QFNS482,2090,13,POST D/A Q,EA
QFNS482,2200,14,W/B,EA
QFNS482,2209,15,BMP,EA
QFNS482,2210,16,3IP,EA
QFNS482,2230,17,M/D QUEUE,EA
QFNS482,2251,18,PLASMA,EA
QFNS482,2260,19,PMT,EA
QFNS482,2300,20,M/D,EA
QFNS482,2302,21,DF,EA
QFNS482,2330,22,PMC,EA
QFNS482,6008,23,SLB,EA
QFNS482,2403,24,C/D,EA
QFNS482,2410,25,S/P,EA
QFNS482,2420,26,SP-I,EA
QFNS482,2470,27,4IP,EA
QFNS482,2425,28,INK CURE,EA
QFNS482,2320,29,T/M,EA
QFNS482,2430,30,F/S,EA
QFNS482,2435,31,P/P,EA
QFNS482,2472,32,PKC,EA
QFNS482,2480,33,PACK,EA
QFNS482,2490,34,SHIP,EA
QFNS545,2000,1,IQC,PCS
QFNS545,2003,2,TPM,PCS
QFNS545,2005,3,TAPING,PCS
QFNS545,2010,4,LAPPING,PCS
QFNS545,2020,5,A21 QUEUE,PCS
QFNS545,2030,6,W/M,PCS
QFNS545,2040,7,D/S,PCS
QFNS545,2050,8,A31,EA
QFNS545,2060,9,2IP,EA
QFNS545,2061,10,UV,EA
QFNS545,2070,11,D/A,EA
QFNS545,2080,12,D/A CURE,EA
QFNS545,2150,13,PLASMA,EA
QFNS545,2090,14,POST D/A Q,EA
QFNS545,2200,15,W/B,EA
QFNS545,2209,16,BMP,EA
QFNS545,2210,17,3IP,EA
QFNS545,2230,18,M/D QUEUE,EA
QFNS545,2251,19,PLASMA,EA
QFNS545,2260,20,PMT,EA
QFNS545,2300,21,M/D,EA
QFNS545,2302,22,DF,EA
QFNS545,2330,23,PMC,EA
QFNS545,6008,24,SLB,EA
QFNS545,2403,25,C/D,EA
QFNS545,2410,26,S/P,EA
QFNS545,2420,27,SP-I,EA
QFNS545,2425,28,INK CURE,EA
QFNS545,2320,29,T/M,EA
QFNS545,2430,30,F/S,EA
QFNS545,2435,31,P/P,EA
QFNS545,2460,32,F/V,EA
QFNS545,2470,33,4IP,EA
QFNS545,2480,34,PACK,EA
QFNS545,2490,35,SHIP,EA
QFNS556,2000,1,IQC,PCS
QFNS556,2003,2,TPM,PCS
QFNS556,2005,3,TAPING,PCS
QFNS556,2010,4,LAPPING,PCS
QFNS556,2020,5,A21 QUEUE,PCS
QFNS556,2030,6,W/M,PCS
QFNS556,2040,7,D/S,PCS
